WARD,month,permits
47,2018-04,3
47,2018-05,9
47,2018-06,10
47,2018-07,11
47,2018-08,9
47,2018-09,13
47,2018-10,13
47,2018-11,6
47,2018-12,6
47,2019-01,3
47,2019-02,1
47,2019-03,2
47,2019-04,5
47,2019-05,11
47,2019-06,6
47,2019-07,8
47,2019-08,7
47,2019-09,11
47,2019-10,6
47,2019-11,10
47,2019-12,5
47,2020-01,2
47,2020-02,5
47,2020-03,3
47,2020-04,9
47,2020-05,6
47,2020-06,4
47,2020-07,5
47,2020-08,4
47,2020-09,3
47,2020-10,6
47,2020-11,3
47,2020-12,7
47,2021-01,3
47,2021-02,3
47,2021-03,7
48,2008-04,1
48,2008-05,2
48,2008-09,1
48,2008-10,7
48,2009-04,1
48,2009-05,1
48,2009-06,1
48,2009-07,1
48,2009-08,1
48,2009-11,1
48,2010-01,2
48,2010-03,1
48,2010-04,1
48,2010-05,2
48,2010-07,1
48,2010-08,1
48,2010-10,1
48,2010-11,1
48,2010-12,1
48,2011-01,2
48,2011-02,1
48,2011-03,3
48,2011-04,2
48,2011-06,1
48,2011-07,1
48,2012-02,1
48,2012-03,1
48,2012-05,1
48,2012-06,1
48,2013-02,1
48,2013-03,1
48,2013-06,2
48,2013-08,1
48,2013-09,1
48,2013-10,1
48,2013-11,1
48,2014-01,1
48,2014-05,1
48,2014-06,1
48,2014-07,1
48,2014-08,3
48,2014-10,1
48,2015-03,1
48,2015-06,2
48,2015-08,2
48,2015-09,3
48,2015-11,1
48,2016-05,1
48,2016-06,1
48,2016-07,1
48,2016-08,1
48,2016-11,2
48,2017-03,1
48,2017-05,1
48,2017-06,3
48,2017-07,2
48,2017-08,4
48,2017-10,1
48,2017-11,1
48,2017-12,1
48,2018-03,1
48,2018-04,1
48,2018-05,4
48,2018-06,1
48,2018-07,1
48,2018-08,4
48,2018-10,1
48,2018-11,1
48,2019-01,1
48,2019-03,1
48,2019-05,3
48,2019-06,1
48,2019-07,4
48,2019-08,1
48,2019-10,2
48,2019-11,1
48,2020-04,1
48,2020-07,1
48,2020-08,1
48,2020-09,1
48,2020-11,1
49,2008-05,1
49,2008-06,1
49,2008-10,1
49,2008-11,1
49,2009-01,1
49,2009-02,1
49,2009-10,2
49,2009-11,1
49,2010-01,1
49,2010-02,1
49,2010-10,2
49,2011-02,1
49,2011-06,1
49,2011-07,1
49,2011-08,2
49,2011-10,2
49,2011-11,1
49,2012-01,1
49,2012-02,1
49,2012-03,1
49,2012-04,1
49,2012-07,3
49,2012-08,1
49,2012-11,1
49,2013-03,1
49,2013-04,2
49,2013-05,1
49,2013-07,1
49,2013-08,3
49,2013-11,1
49,2014-02,1
49,2014-05,2
49,2014-06,1
49,2014-07,2
49,2014-08,1
49,2014-09,1
49,2014-10,1
49,2015-03,2
49,2015-05,1
49,2015-10,2
49,2015-11,1
49,2016-03,1
49,2016-05,1
49,2016-06,1
49,2016-10,1
49,2016-11,1
49,2017-08,3
49,2017-12,1
49,2018-02,2
49,2018-03,1
49,2018-04,3
49,2018-05,3
49,2018-06,1
49,2018-07,1
49,2018-08,1
49,2018-09,2
49,2018-10,1
49,2019-02,1
49,2019-04,2
49,2019-06,1
49,2019-08,2
49,2019-09,2
49,2019-10,1
49,2020-03,1
49,2020-06,2
49,2020-08,2
49,2021-04,1
50,2007-07,1
50,2008-03,2
50,2008-05,1
50,2008-07,1
50,2008-08,1
50,2008-10,6
50,2008-11,1
50,2009-02,1
50,2009-03,1
50,2009-04,1
50,2009-09,1
50,2009-11,1
50,2009-12,1
50,2010-02,1
50,2010-05,1
50,2010-08,2
50,2010-10,1
50,2010-12,2
50,2011-03,1
50,2011-04,3
50,2011-06,1
50,2011-09,3
50,2011-12,2
50,2012-01,2
50,2012-04,3
50,2012-05,1
50,2012-07,2
50,2012-10,3
50,2012-11,2
50,2013-01,1
50,2013-02,6
50,2013-05,1
50,2013-06,2
50,2013-07,1
50,2013-09,3
50,2013-10,4
50,2013-11,1
50,2014-03,2
50,2014-04,2
50,2014-05,1
50,2014-09,1
50,2014-10,1
50,2014-12,1
50,2015-03,2
50,2015-04,2
50,2015-07,2
50,2015-09,2
50,2015-10,3
50,2015-11,4
50,2015-12,1
50,2016-05,5
50,2016-06,3
50,2016-08,1
50,2016-09,3
50,2016-12,1
50,2017-02,2
50,2017-04,1
50,2017-05,1
50,2017-06,1
50,2017-07,3
50,2017-08,1
50,2017-09,2
50,2017-10,1
50,2017-11,2
50,2017-12,3
50,2018-02,2
50,2018-03,2
50,2018-04,1
50,2018-05,1
50,2018-08,2
50,2018-09,1
50,2018-10,2
50,2018-11,2
50,2019-02,1
50,2019-03,2
50,2019-06,1
50,2019-08,2
50,2019-09,1
50,2019-11,1
50,2019-12,1
50,2020-02,1
50,2020-04,1
50,2020-05,1
50,2020-08,1
50,2020-10,2
50,2021-03,2
